ID_agricola;producto;municipio;ano;ha_sembradas;ha_cosechadas;produccion_por_toneladas;rendimiento_x_hectarea;precio_por_kilogramo;precio_por_tonelada;produccion_en_pesos;produccion_en_miles;produccion_en_millones;latitud;longitud;descripcion;drive_id;imagen_html
3374;Maní;El Peñol;2020;135;135;270;2;5571;5571000;1501941600;1501942;1502;1.4433;-77.4744;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3376;Maní;El Peñol;2021;110;110;220;2;5611;5611000;1232175600;1232176;1232;1.4433;-77.4744;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3375;Maní;El Peñol;2022;93;83;198;2;6243;6243000;1239110640;1239111;1239;1.4433;-77.4744;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3377;Maní;El Peñol;2023;88;88;170;2;7190;7190000;1225176000;1225176;1225;1.4433;-77.4744;El maní es una leguminosa. Sus semillas, protegidas por una cáscara dura, son ricas en proteínas, grasas saludables, fibra, vitaminas del grupo B, vitamina E y minerales como el magnesio y el fósforo. ;14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx;"<img src='https://drive.google.com/thumbnail?id=14LfOIWJcbQUAp5-mbX2ZNLikYKacVOUx' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3434;Maracuyá;El Peñol;2019;54;44;660;15;1668;1668000;1100880000;1100880;1101;1.4433;-77.4744;La maracuyá es un fruto tropical. Tiene una cáscara dura que es color amarillo, y en su interior contiene una pulpa aromática y jugosa con semillas negras comestibles. Es rica en vitamina C, antioxidantes y fibra.;1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3;"<img src='https://drive.google.com/thumbnail?id=1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3433;Maracuyá;El Peñol;2020;54;54;756;14;1786;1786000;1350216000;1350216;1350;1.4433;-77.4744;La maracuyá es un fruto tropical. Tiene una cáscara dura que es color amarillo, y en su interior contiene una pulpa aromática y jugosa con semillas negras comestibles. Es rica en vitamina C, antioxidantes y fibra.;1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3;"<img src='https://drive.google.com/thumbnail?id=1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3435;Maracuyá;El Peñol;2021;34;24;408;17;2505;2505000;1022040000;1022040;1022;1.4433;-77.4744;La maracuyá es un fruto tropical. Tiene una cáscara dura que es color amarillo, y en su interior contiene una pulpa aromática y jugosa con semillas negras comestibles. Es rica en vitamina C, antioxidantes y fibra.;1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3;"<img src='https://drive.google.com/thumbnail?id=1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3432;Maracuyá;El Peñol;2022;34;34;510;15;3315;3315000;1690650000;1690650;1691;1.4433;-77.4744;La maracuyá es un fruto tropical. Tiene una cáscara dura que es color amarillo, y en su interior contiene una pulpa aromática y jugosa con semillas negras comestibles. Es rica en vitamina C, antioxidantes y fibra.;1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3;"<img src='https://drive.google.com/thumbnail?id=1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3436;Maracuyá;El Peñol;2023;35;34;408;12;2678;2678000;1092624000;1092624;1093;1.4433;-77.4744;La maracuyá es un fruto tropical. Tiene una cáscara dura que es color amarillo, y en su interior contiene una pulpa aromática y jugosa con semillas negras comestibles. Es rica en vitamina C, antioxidantes y fibra.;1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3;"<img src='https://drive.google.com/thumbnail?id=1LN2CXtkk2mQIBImJfwF1P_QY4F-BDLp3' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3067;Maíz;El Peñol;2019;200;200;325;2;881;881000;286016650;286017;286;1.4433;-77.4744;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3068;Maíz;El Peñol;2020;93;93;219;2;1028;1028000;224618000;224618;225;1.4433;-77.4744;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3066;Maíz;El Peñol;2021;93;91;181;2;1891;1891000;343027400;343027;343;1.4433;-77.4744;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3065;Maíz;El Peñol;2022;92;86;196;3;2351;2351000;461407658;461408;461;1.4433;-77.4744;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
3069;Maíz;El Peñol;2023;84;87;150;2;1863;1863000;280195200;280195;280;1.4433;-77.4744;El maíz es un cereal originario de América. Sus mazorcas, formadas por granos que pueden ser de diferentes colores como amarillo o blanco. Es rico en carbohidratos, fibra, vitaminas del grupo B y minerales.;14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C;"<img src='https://drive.google.com/thumbnail?id=14gaB2SGyZboggtOrqTYvbmCcwoGcxR0C' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4121;Papaya;El Peñol;2019;74;54;1620;30;1365;1365000;2211300000;2211300;2211;1.4433;-77.4744;La papaya  es una fruta tropical de forma ovalada, con una cáscara amarilla y una pulpa anaranjada, suave y jugosa. Con pequeñas semillas negras en su interior. Es rica en vitamina C, fibra, antioxidantes y enzimas como la papaína.;1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX;"<img src='https://drive.google.com/thumbnail?id=1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4123;Papaya;El Peñol;2020;25;25;575;23;1500;1500000;862500000;862500;863;1.4433;-77.4744;La papaya  es una fruta tropical de forma ovalada, con una cáscara amarilla y una pulpa anaranjada, suave y jugosa. Con pequeñas semillas negras en su interior. Es rica en vitamina C, fibra, antioxidantes y enzimas como la papaína.;1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX;"<img src='https://drive.google.com/thumbnail?id=1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4122;Papaya;El Peñol;2021;40;25;735;30;2154;2154000;1583190000;1583190;1583;1.4433;-77.4744;La papaya  es una fruta tropical de forma ovalada, con una cáscara amarilla y una pulpa anaranjada, suave y jugosa. Con pequeñas semillas negras en su interior. Es rica en vitamina C, fibra, antioxidantes y enzimas como la papaína.;1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX;"<img src='https://drive.google.com/thumbnail?id=1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4124;Papaya;El Peñol;2022;40;20;390;20;2081;2081000;811590000;811590;812;1.4433;-77.4744;La papaya  es una fruta tropical de forma ovalada, con una cáscara amarilla y una pulpa anaranjada, suave y jugosa. Con pequeñas semillas negras en su interior. Es rica en vitamina C, fibra, antioxidantes y enzimas como la papaína.;1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX;"<img src='https://drive.google.com/thumbnail?id=1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4125;Papaya;El Peñol;2023;37;36;888;25;1852;1852000;1643650000;1643650;1644;1.4433;-77.4744;La papaya  es una fruta tropical de forma ovalada, con una cáscara amarilla y una pulpa anaranjada, suave y jugosa. Con pequeñas semillas negras en su interior. Es rica en vitamina C, fibra, antioxidantes y enzimas como la papaína.;1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX;"<img src='https://drive.google.com/thumbnail?id=1E8_QVawUufoRgiT5mthxvC5pRlLPyMgX' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4197;Pepino Cohombro;El Peñol;2019;85;83;2095;28;1700;1700000;3561500000;3561500;3562;1.4433;-77.4744;El pepino cohombro es una hortaliza. Tiene una piel verde y una pulpa acuosa con semillas pequeñas y comestibles. Es rico en vitaminas como la K y C, así como antioxidantes y fibra. ;1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16;"<img src='https://drive.google.com/thumbnail?id=1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4199;Pepino Cohombro;El Peñol;2020;70;70;1047;15;1846;1846000;1932762000;1932762;1933;1.4433;-77.4744;El pepino cohombro es una hortaliza. Tiene una piel verde y una pulpa acuosa con semillas pequeñas y comestibles. Es rico en vitaminas como la K y C, así como antioxidantes y fibra. ;1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16;"<img src='https://drive.google.com/thumbnail?id=1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4198;Pepino Cohombro;El Peñol;2021;60;60;1196;20;2080;2080000;2487680000;2487680;2488;1.4433;-77.4744;El pepino cohombro es una hortaliza. Tiene una piel verde y una pulpa acuosa con semillas pequeñas y comestibles. Es rico en vitaminas como la K y C, así como antioxidantes y fibra. ;1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16;"<img src='https://drive.google.com/thumbnail?id=1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4200;Pepino Cohombro;El Peñol;2022;50;50;996;20;1882;1882000;1874472000;1874472;1874;1.4433;-77.4744;El pepino cohombro es una hortaliza. Tiene una piel verde y una pulpa acuosa con semillas pequeñas y comestibles. Es rico en vitaminas como la K y C, así como antioxidantes y fibra. ;1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16;"<img src='https://drive.google.com/thumbnail?id=1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4201;Pepino Cohombro;El Peñol;2023;35;35;580;17;1112;1112000;644960000;644960;645;1.4433;-77.4744;El pepino cohombro es una hortaliza. Tiene una piel verde y una pulpa acuosa con semillas pequeñas y comestibles. Es rico en vitaminas como la K y C, así como antioxidantes y fibra. ;1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16;"<img src='https://drive.google.com/thumbnail?id=1NgU_yYE-BDvb-Gfn_Rv0W8LhOJx4mu16' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4222;Pimentón;El Peñol;2019;55;55;997;18;1715;1715000;1708997500;1708998;1709;1.4433;-77.4744;El pimentón se caracteriza por su forma grande y su sabor dulce. Su piel puede variar dependiendo de la variedad. Es rico en vitamina C, vitamina A, antioxidantes y fibra. ;191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC;"<img src='https://drive.google.com/thumbnail?id=191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4221;Pimentón;El Peñol;2020;52;52;927;18;1892;1892000;1752938000;1752938;1753;1.4433;-77.4744;El pimentón se caracteriza por su forma grande y su sabor dulce. Su piel puede variar dependiendo de la variedad. Es rico en vitamina C, vitamina A, antioxidantes y fibra. ;191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC;"<img src='https://drive.google.com/thumbnail?id=191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4223;Pimentón;El Peñol;2021;50;50;847;18;1918;1918000;1623587000;1623587;1624;1.4433;-77.4744;El pimentón se caracteriza por su forma grande y su sabor dulce. Su piel puede variar dependiendo de la variedad. Es rico en vitamina C, vitamina A, antioxidantes y fibra. ;191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC;"<img src='https://drive.google.com/thumbnail?id=191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4220;Pimentón;El Peñol;2022;50;50;598;12;3434;3434000;2052158400;2052158;2052;1.4433;-77.4744;El pimentón se caracteriza por su forma grande y su sabor dulce. Su piel puede variar dependiendo de la variedad. Es rico en vitamina C, vitamina A, antioxidantes y fibra. ;191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC;"<img src='https://drive.google.com/thumbnail?id=191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4224;Pimentón;El Peñol;2023;43;43;488;12;3072;3072000;1499136000;1499136;1499;1.4433;-77.4744;El pimentón se caracteriza por su forma grande y su sabor dulce. Su piel puede variar dependiendo de la variedad. Es rico en vitamina C, vitamina A, antioxidantes y fibra. ;191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC;"<img src='https://drive.google.com/thumbnail?id=191Hv3FdIZllaTUVqVGJxQqgh32UJ2xNC' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4661;Tomate;El Peñol;2019;50;50;800;16;1257;1257000;1005600000;1005600;1006;1.4433;-77.4744;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4662;Tomate;El Peñol;2020;48;48;765;16;1313;1313000;1004182400;1004182;1004;1.4433;-77.4744;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4660;Tomate;El Peñol;2021;36;36;573;16;1873;1873000;1072854400;1072854;1073;1.4433;-77.4744;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4659;Tomate;El Peñol;2022;33;33;1604;49;2542;2542000;4077876400;4077876;4078;1.4433;-77.4744;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
4663;Tomate;El Peñol;2023;25;25;1050;43;2373;2373000;2491650000;2491650;2492;1.4433;-77.4744;El tomate tiene una piel lisa de color rojo, aunque hay diferentes variedades . Su pulpa jugosa contiene pequeñas semillas. Es rico en vitamina C, antioxidantes y minerales. ;1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO;"<img src='https://drive.google.com/thumbnail?id=1kfZ-QUePQ5g2MfLxF2Ebg7H1OA-SJ5zO' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5135;Yuca;El Peñol;2019;16;16;316;20;950;950000;300200000;300200;300;1.4433;-77.4744;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5136;Yuca;El Peñol;2020;18;18;356;20;817;817000;290852000;290852;291;1.4433;-77.4744;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5137;Yuca;El Peñol;2021;9;9;123;15;1835;1835000;225888500;225889;226;1.4433;-77.4744;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5138;Yuca;El Peñol;2022;5;4;59;15;1834;1834000;107289000;107289;107;1.4433;-77.4744;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
5139;Yuca;El Peñol;2023;5;5;80;16;1093;1093000;87440000;87440;87;1.4433;-77.4744;La yuca es un tubérculo tropical. Tiene una cáscara marrón rugosa que cubre una pulpa blanca y firme. Es rica en carbohidratos, especialmente en almidón, y contiene fibra, vitaminas y minerales.;1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr;"<img src='https://drive.google.com/thumbnail?id=1pJZNyVAWQbHf4UiZBK-e-3PQSNaalofr' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
121;Aguacate;El Rosario;2019;78;20;40;2;4158;4158000;166320000;166320;166;1.5762;-77.3271;El aguacate es un fruto originario de América Central, conocido por su pulpa verde cremosa y alto contenido de grasas saludables, fibra, vitaminas y minerales. ;1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb;"<img src='https://drive.google.com/thumbnail?id=1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
120;Aguacate;El Rosario;2020;41;41;82;2;5280;5280000;432960000;432960;433;1.5762;-77.3271;El aguacate es un fruto originario de América Central, conocido por su pulpa verde cremosa y alto contenido de grasas saludables, fibra, vitaminas y minerales. ;1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb;"<img src='https://drive.google.com/thumbnail?id=1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
119;Aguacate;El Rosario;2021;44;40;360;9;5478;5478000;1972080000;1972080;1972;1.5762;-77.3271;El aguacate es un fruto originario de América Central, conocido por su pulpa verde cremosa y alto contenido de grasas saludables, fibra, vitaminas y minerales. ;1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb;"<img src='https://drive.google.com/thumbnail?id=1fKQ21WmFq1hfcisptdsYbPQm1zWGFjrb' style='width: 100%; max-width: 100%; object-fit: contain;'/>"
